,sample_id,filename,given_label,noisy_label
15314,15314,vulpes_vulpes_s_000012.png,34,34
15315,15315,valencia_orange_s_000005.png,53,53
15316,15316,butterfly_s_003170.png,14,48
15317,15317,sunflower_s_002427.png,82,82
15318,15318,alarm_clock_s_000552.png,22,22
15319,15319,serengeti_s_002299.png,60,60
15320,15320,chimpanzee_s_000158.png,21,35
15321,15321,breakfast_table_s_001487.png,84,84
15322,15322,private_road_s_000347.png,68,68
15323,15323,pickup_s_000505.png,58,13
15324,15324,guitarfish_s_000837.png,67,45
15325,15325,butterfly_orchid_s_000399.png,54,54
15326,15326,acer_saccharum_s_000891.png,47,47
15327,15327,adriatic_s_003141.png,71,71
15328,15328,table_s_001609.png,84,20
15329,15329,alarm_clock_s_000527.png,22,22
15330,15330,easy_chair_s_001847.png,20,20
15331,15331,adriatic_sea_s_000078.png,71,60
15332,15332,eagle_ray_s_000137.png,67,45
15333,15333,bos_taurus_s_000436.png,19,19
15334,15334,goldfish_s_002716.png,1,1
15335,15335,minibike_s_000519.png,48,48
15336,15336,bus_s_000593.png,13,13
15337,15337,elephant_s_001517.png,31,31
15338,15338,chimpanzee_s_000841.png,21,98
15339,15339,squirrel_s_000459.png,80,38
15340,15340,sofa_s_000056.png,25,25
15341,15341,dolphin_s_001468.png,30,30
15342,15342,mount_s_000986.png,49,73
15343,15343,elephant_s_001528.png,31,15
15344,15344,wardrobe_s_000407.png,94,94
15345,15345,access_road_s_001479.png,68,33
15346,15346,bigarade_s_000110.png,53,83
15347,15347,wardrobe_s_002106.png,94,94
15348,15348,built_in_bed_s_001349.png,5,5
15349,15349,railroad_train_s_001629.png,90,75
15350,15350,oak_tree_s_000644.png,52,52
15351,15351,chalice_s_002278.png,28,28
15352,15352,minibike_s_001417.png,48,48
15353,15353,bartlett_pear_s_000342.png,57,0
15354,15354,built_in_bed_s_002114.png,5,5
15355,15355,camel_s_000375.png,15,38
15356,15356,goblet_s_000771.png,28,40
15357,15357,cockroach_s_001546.png,24,24
15358,15358,sunflower_s_000858.png,82,62
15359,15359,red_fox_s_001686.png,34,36
15360,15360,milk_can_s_001400.png,16,28
15361,15361,safety_bike_s_000277.png,8,8
15362,15362,sister_s_000265.png,35,35
15363,15363,rainbow_trout_s_000571.png,91,91
15364,15364,plate_s_000179.png,61,61
15365,15365,citrus_aurantium_s_000336.png,53,53
15366,15366,fox_s_001910.png,34,61
15367,15367,closet_s_002430.png,94,94
15368,15368,syrian_hamster_s_000387.png,36,36
15369,15369,oak_tree_s_001632.png,52,59
15370,15370,wood_s_001855.png,33,45
15371,15371,seal_s_000237.png,72,72
15372,15372,didelphis_virginiana_s_000171.png,64,36
15373,15373,castle_s_002180.png,17,17
15374,15374,kangaroo_s_001115.png,38,34
15375,15375,wtc_s_001398.png,76,76
15376,15376,rainbow_trout_s_000294.png,91,44
15377,15377,sofa_s_001077.png,25,20
15378,15378,easy_chair_s_001178.png,20,20
15379,15379,plaice_s_001306.png,32,61
15380,15380,rose_s_001908.png,70,70
15381,15381,pine_tree_s_001788.png,59,59
15382,15382,beetle_s_000285.png,7,7
15383,15383,altar_boy_s_001141.png,11,46
15384,15384,byway_s_001295.png,68,68
15385,15385,cycle_s_002090.png,8,8
15386,15386,dust_cloud_s_001155.png,23,49
15387,15387,tree_squirrel_s_001026.png,80,80
15388,15388,snail_s_002406.png,77,32
15389,15389,mower_s_000023.png,41,41
15390,15390,panthera_leo_s_000789.png,43,43
15391,15391,couch_s_000542.png,25,25
15392,15392,bed_s_000406.png,5,25
15393,15393,skunk_s_002009.png,75,75
15394,15394,bear_s_000333.png,3,31
15395,15395,lamp_s_000544.png,40,40
15396,15396,tin_can_s_001650.png,16,77
15397,15397,lamp_s_001118.png,40,40
15398,15398,railroad_train_s_000262.png,90,90
15399,15399,flounder_s_000124.png,32,32
15400,15400,nematode_s_001707.png,99,99
15401,15401,mountain_s_000074.png,49,49
15402,15402,squirrel_s_001062.png,80,80
15403,15403,sunflower_s_000550.png,82,82
15404,15404,skunk_s_001097.png,75,75
15405,15405,icbm_s_000490.png,69,69
15406,15406,boy_s_000283.png,11,98
15407,15407,sofa_s_000009.png,25,25
15408,15408,harvest_mouse_s_001439.png,50,50
15409,15409,valencia_orange_s_000032.png,53,57
15410,15410,camel_s_000295.png,15,35
15411,15411,cattle_s_000607.png,19,43
15412,15412,garden_snail_s_001706.png,77,72
15413,15413,butterfly_s_002166.png,14,14
15414,15414,gray_wolf_s_002232.png,97,97
15415,15415,train_s_003161.png,90,90
15416,15416,cichlid_s_000021.png,1,87
15417,15417,kangaroo_s_001148.png,38,38
15418,15418,pine_tree_s_001334.png,59,47
15419,15419,gecko_s_000128.png,44,79
15420,15420,army_tank_s_000033.png,85,85
15421,15421,rosebush_s_000892.png,70,70
15422,15422,rose_s_001980.png,70,32
15423,15423,castor_fiber_s_000211.png,4,4
15424,15424,exocet_s_000243.png,69,95
15425,15425,lizard_s_002166.png,44,99
15426,15426,valencia_orange_s_000151.png,53,53
15427,15427,table_s_000582.png,84,84
15428,15428,raccoon_s_002137.png,66,27
15429,15429,panthera_leo_s_001101.png,43,43
15430,15430,mount_s_000456.png,49,76
15431,15431,pickup_s_000151.png,58,58
15432,15432,palm_tree_s_002155.png,56,56
15433,15433,lobster_s_000086.png,45,26
15434,15434,mourning_cloak_s_000061.png,14,14
15435,15435,wardrobe_s_001270.png,94,94
15436,15436,common_dolphin_s_001601.png,30,30
15437,15437,tiger_s_001151.png,88,88
15438,15438,carphophis_amoenus_s_000130.png,78,78
15439,15439,beer_can_s_000298.png,16,57
15440,15440,man_s_001949.png,46,32
15441,15441,crocodylus_niloticus_s_000230.png,27,27
15442,15442,beaver_s_000014.png,4,64
15443,15443,mourning_cloak_s_001086.png,14,14
15444,15444,bicycle_s_001168.png,8,8
15445,15445,salix_alba_s_000042.png,96,47
15446,15446,halibut_s_000372.png,32,32
15447,15447,minibike_s_000498.png,48,89
15448,15448,navel_orange_s_001119.png,53,53
15449,15449,argiope_aurantia_s_000365.png,79,79
15450,15450,tomboy_s_000757.png,35,35
15451,15451,otter_s_001321.png,55,55
15452,15452,butterfly_s_001418.png,14,92
15453,15453,racoon_s_000444.png,66,45
15454,15454,young_girl_s_000616.png,35,35
15455,15455,shark_s_001022.png,73,73
15456,15456,areca_catechu_s_000201.png,56,56
15457,15457,girl_s_000516.png,35,46
15458,15458,hamster_s_000020.png,36,36
15459,15459,sorex_araneus_s_000140.png,74,74
15460,15460,sweet_pepper_s_001025.png,83,83
15461,15461,elephant_s_000933.png,31,31
15462,15462,shark_s_000844.png,73,73
15463,15463,castle_s_000104.png,17,17
15464,15464,soda_bottle_s_000089.png,9,9
15465,15465,eagle_ray_s_000331.png,67,73
15466,15466,cichlid_s_001359.png,1,1
15467,15467,saucer_s_000211.png,61,16
15468,15468,poppy_s_001680.png,62,62
15469,15469,nile_crocodile_s_001130.png,27,90
15470,15470,mako_shark_s_001381.png,73,73
15471,15471,pickup_s_002045.png,58,58
15472,15472,honeybee_s_002254.png,6,6
15473,15473,male_child_s_000949.png,11,98
15474,15474,poppy_s_000586.png,62,92
15475,15475,willow_tree_s_000815.png,96,96
15476,15476,mackerel_shark_s_000555.png,73,30
15477,15477,castle_s_002347.png,17,17
15478,15478,poppy_s_001185.png,62,41
15479,15479,telephone_set_s_000727.png,86,86
15480,15480,rosebush_s_001948.png,70,92
15481,15481,nile_crocodile_s_001336.png,27,27
15482,15482,eating_apple_s_000470.png,0,0
15483,15483,sour_orange_s_000082.png,53,53
15484,15484,otter_s_001117.png,55,55
15485,15485,american_lobster_s_000120.png,45,40
15486,15486,black_woman_s_000097.png,98,46
15487,15487,tractor_s_000221.png,89,89
15488,15488,fin_whale_s_000763.png,95,95
15489,15489,turbot_s_000276.png,32,32
15490,15490,male_child_s_000449.png,11,11
15491,15491,guyot_s_000076.png,49,49
15492,15492,pickup_s_000103.png,58,13
15493,15493,bos_taurus_s_000016.png,19,19
15494,15494,crocodylus_porosus_s_000580.png,27,44
15495,15495,cattle_s_000545.png,19,13
15496,15496,ladybug_s_000479.png,7,14
15497,15497,tulip_s_000317.png,92,92
15498,15498,willow_tree_s_000322.png,96,33
15499,15499,rabbit_s_000357.png,65,38
15500,15500,television_s_002418.png,87,87
15501,15501,telephone_set_s_000701.png,86,86
15502,15502,crocodylus_porosus_s_000717.png,27,45
15503,15503,racoon_s_000120.png,66,75
15504,15504,flatfish_s_000008.png,32,32
15505,15505,panthera_pardus_s_000262.png,42,63
15506,15506,adam_s_002212.png,46,46
15507,15507,motor_mower_s_000820.png,41,48
15508,15508,cirrocumulus_s_000439.png,23,23
15509,15509,skunk_s_000389.png,75,75
15510,15510,man_s_000594.png,46,11
15511,15511,caryota_urens_s_000383.png,56,56
15512,15512,mower_s_000788.png,41,25
15513,15513,kangaroo_s_000009.png,38,38
15514,15514,field_s_000628.png,60,60
15515,15515,syrian_hamster_s_000685.png,36,36
15516,15516,bell_pepper_s_001344.png,83,83
15517,15517,cichlid_fish_s_000828.png,1,1
15518,15518,skunk_s_000256.png,75,75
15519,15519,trout_s_002658.png,91,73
15520,15520,swamp_white_oak_s_000528.png,52,59
15521,15521,streetcar_s_000404.png,81,13
15522,15522,panthera_pardus_s_000865.png,42,72
15523,15523,willow_tree_s_000292.png,96,52
15524,15524,morchella_esculenta_s_000989.png,51,51
15525,15525,bottle_s_001631.png,9,9
15526,15526,tractor_s_001977.png,89,13
15527,15527,wardrobe_s_000710.png,94,94
15528,15528,dolphin_s_000851.png,30,72
15529,15529,elephant_s_001068.png,31,33
15530,15530,maple_s_001482.png,47,47
15531,15531,wallaby_s_000781.png,38,38
15532,15532,hognose_snake_s_001634.png,78,78
15533,15533,striped_skunk_s_000689.png,75,75
15534,15534,right_whale_s_000333.png,95,95
15535,15535,motorcycle_s_001400.png,48,48
15536,15536,palm_s_001424.png,56,56
15537,15537,kangaroo_s_000049.png,38,38
15538,15538,wardrobe_s_000716.png,94,94
15539,15539,boy_s_002057.png,11,34
15540,15540,salix_viminalis_s_000015.png,96,59
15541,15541,anjou_s_001753.png,57,0
15542,15542,timber_wolf_s_000478.png,97,44
15543,15543,wood_s_001243.png,33,33
15544,15544,mount_s_001221.png,49,76
15545,15545,mushroom_s_000332.png,51,51
15546,15546,apis_mellifera_s_000568.png,6,6
15547,15547,forest_s_002107.png,33,33
15548,15548,desk_phone_s_000269.png,86,86
15549,15549,pickup_s_001471.png,58,58
15550,15550,car_train_s_001928.png,90,90
15551,15551,train_s_000167.png,90,13
15552,15552,golden_hamster_s_001029.png,36,36
15553,15553,cichlid_s_001393.png,1,1
15554,15554,forest_s_001566.png,33,37
15555,15555,lamp_s_002265.png,40,40
15556,15556,cloud_s_001772.png,23,23
15557,15557,hamster_s_000688.png,36,36
15558,15558,bear_s_001394.png,3,3
15559,15559,beaver_s_002004.png,4,55
15560,15560,house_s_000055.png,37,13
15561,15561,cattle_s_000894.png,19,19
15562,15562,butterfly_orchid_s_001960.png,54,54
15563,15563,volcano_s_000720.png,49,49
15564,15564,motorcycle_s_000320.png,48,8
15565,15565,fishplate_s_000530.png,61,22
15566,15566,orchid_s_000663.png,54,54
15567,15567,dozer_s_001313.png,89,89
15568,15568,man_s_001017.png,46,46
15569,15569,minibike_s_001734.png,48,48
15570,15570,lobster_s_001843.png,45,45
15571,15571,tractor_s_000070.png,89,19
15572,15572,otter_s_002091.png,55,4
15573,15573,access_road_s_000159.png,68,68
15574,15574,gecko_s_001301.png,44,44
15575,15575,lizard_s_000814.png,44,27
15576,15576,sea_s_001120.png,71,23
15577,15577,beer_can_s_000012.png,16,9
15578,15578,leopard_s_001613.png,42,64
15579,15579,sweet_pepper_s_000417.png,83,83
15580,15580,computer_keyboard_s_000503.png,39,39
15581,15581,boy_s_001302.png,11,65
15582,15582,lawn_mower_s_000981.png,41,41
15583,15583,bartlett_s_001148.png,57,57
15584,15584,chimp_s_001376.png,21,55
15585,15585,castor_canadensis_s_000231.png,4,55
15586,15586,butterfly_orchid_s_000946.png,54,54
15587,15587,research_rocket_s_000365.png,69,69
15588,15588,golden_willow_s_000990.png,96,84
15589,15589,indian_elephant_s_000202.png,31,31
15590,15590,railroad_train_s_001041.png,90,90
15591,15591,beetle_s_000919.png,7,6
15592,15592,dual_carriageway_s_000421.png,68,68
15593,15593,boy_s_001323.png,11,11
15594,15594,cockroach_s_000740.png,24,24
15595,15595,lizard_s_001500.png,44,44
15596,15596,stingray_s_002291.png,67,14
15597,15597,cichlid_s_001819.png,1,32
15598,15598,breakfast_table_s_001447.png,84,84
15599,15599,salix_alba_s_000701.png,96,96
15600,15600,cycle_s_002659.png,8,8
15601,15601,otter_s_001521.png,55,50
15602,15602,mower_s_001769.png,41,9
15603,15603,bell_pepper_s_000077.png,83,83
15604,15604,surveillance_system_s_000041.png,87,87
15605,15605,rabbit_s_000411.png,65,64
15606,15606,king_of_beasts_s_001195.png,43,34
15607,15607,bed_s_002121.png,5,5
15608,15608,sweet_pepper_s_002152.png,83,83
15609,15609,orchid_s_001990.png,54,54
15610,15610,dolphin_s_002657.png,30,95
15611,15611,poppy_s_001267.png,62,62
15612,15612,salix_alba_s_000007.png,96,96
15613,15613,tulip_s_000661.png,92,54
15614,15614,fox_s_001068.png,34,27
15615,15615,mackerel_shark_s_000453.png,73,73
15616,15616,skunk_s_000333.png,75,75
15617,15617,sweet_pepper_s_000081.png,83,53
15618,15618,lion_s_000185.png,43,43
15619,15619,twin_towers_s_001180.png,76,76
15620,15620,baby_s_001986.png,2,2
15621,15621,wood_s_002151.png,33,78
15622,15622,opossum_s_002014.png,64,72
15623,15623,alp_s_000838.png,49,49
15624,15624,streetcar_s_000368.png,81,37
15625,15625,bear_s_000063.png,3,3
15626,15626,hamster_s_000589.png,36,34
15627,15627,turbot_s_000174.png,32,32
15628,15628,electric_ray_s_000829.png,67,67
15629,15629,cloud_s_000332.png,23,23
15630,15630,trout_s_001350.png,91,91
15631,15631,beetle_s_000104.png,7,79
15632,15632,sofa_s_000926.png,25,25
15633,15633,eagle_ray_s_000251.png,67,73
15634,15634,sugar_maple_s_000258.png,47,47
15635,15635,cichlid_fish_s_000021.png,1,1
15636,15636,palm_tree_s_001283.png,56,56
15637,15637,red_fox_s_000438.png,34,34
15638,15638,train_s_002289.png,90,90
15639,15639,sweet_pepper_s_000744.png,83,92
15640,15640,pickup_truck_s_000146.png,58,58
15641,15641,bike_s_000990.png,8,8
15642,15642,female_child_s_000020.png,35,35
15643,15643,timber_wolf_s_001395.png,97,97
15644,15644,wardrobe_s_001181.png,94,94
15645,15645,ankylosaurus_s_000939.png,29,29
15646,15646,sweet_pepper_s_000903.png,83,83
15647,15647,marine_turtle_s_001580.png,93,93
15648,15648,carphophis_amoenus_s_000022.png,78,78
15649,15649,wax_palm_s_000242.png,56,18
15650,15650,eared_seal_s_000124.png,72,80
15651,15651,spider_s_002255.png,79,15
15652,15652,seal_s_000325.png,72,72
15653,15653,rose_s_001810.png,70,70
15654,15654,eames_chair_s_000355.png,20,20
15655,15655,wolf_pup_s_001189.png,97,43
15656,15656,panthera_tigris_s_000557.png,88,88
15657,15657,lapin_s_000606.png,65,65
15658,15658,whiskey_bottle_s_001002.png,9,9
15659,15659,cain_s_001509.png,46,46
15660,15660,american_lobster_s_000079.png,45,45
15661,15661,missile_s_000253.png,69,69
15662,15662,table_s_000314.png,84,84
15663,15663,footbridge_s_000102.png,12,33
15664,15664,raccoon_s_000141.png,66,97
15665,15665,electric_lamp_s_000655.png,40,37
15666,15666,grey_wolf_s_000047.png,97,64
15667,15667,clock_s_001825.png,22,86
15668,15668,electric_lamp_s_000110.png,40,40
15669,15669,squirrel_s_002272.png,80,80
15670,15670,infant_s_000752.png,2,2
15671,15671,fox_s_002011.png,34,32
15672,15672,telephone_set_s_001256.png,86,39
15673,15673,orchid_s_000244.png,54,54
15674,15674,stingray_s_000925.png,67,67
15675,15675,rorqual_s_001653.png,95,95
15676,15676,poppy_s_000463.png,62,62
15677,15677,army_tank_s_000740.png,85,85
15678,15678,bartlett_pear_s_000191.png,57,99
15679,15679,house_s_000873.png,37,12
15680,15680,clock_s_000541.png,22,22
15681,15681,beaver_s_000049.png,4,4
15682,15682,hedgehog_s_000257.png,63,63
15683,15683,rainbow_trout_s_001797.png,91,91
15684,15684,sea_trout_s_000152.png,91,91
15685,15685,lift_bridge_s_001210.png,12,12
15686,15686,tv_s_001345.png,87,37
15687,15687,butterfly_orchid_s_001335.png,54,54
15688,15688,telephone_s_000051.png,86,94
15689,15689,army_tank_s_001635.png,85,85
15690,15690,kangaroo_s_000585.png,38,38
15691,15691,forest_s_002055.png,33,33
15692,15692,clock_s_000440.png,22,22
15693,15693,fishbowl_s_001070.png,10,10
15694,15694,tulip_s_000073.png,92,70
15695,15695,panthera_pardus_s_000466.png,42,63
15696,15696,whale_s_000751.png,95,95
15697,15697,mus_musculus_s_000712.png,50,2
15698,15698,quercus_rubra_s_000400.png,52,52
15699,15699,beetle_s_000678.png,7,77
15700,15700,sea_trout_s_000323.png,91,91
15701,15701,red_delicious_s_002121.png,0,0
15702,15702,sweater_girl_s_000041.png,35,6
15703,15703,castor_canadensis_s_000002.png,4,4
15704,15704,panthera_leo_s_000013.png,43,43
15705,15705,butterfly_s_001185.png,14,14
15706,15706,streetcar_s_000252.png,81,81
15707,15707,lobster_s_001769.png,45,45
15708,15708,clock_s_000454.png,22,22
15709,15709,house_s_001112.png,37,37
15710,15710,tulip_s_002206.png,92,62
15711,15711,dolphin_s_001901.png,30,72
15712,15712,lion_s_000572.png,43,43
15713,15713,cichlid_fish_s_000929.png,1,1
15714,15714,butterfly_s_001172.png,14,77
15715,15715,tulip_s_001448.png,92,62
15716,15716,armchair_s_002146.png,20,20
15717,15717,spider_s_000581.png,79,79
15718,15718,colubrid_s_000265.png,78,78
15719,15719,acer_saccharum_s_001385.png,47,59
15720,15720,banded_gecko_s_000269.png,44,44
15721,15721,telephone_set_s_000654.png,86,25
15722,15722,minibus_s_000765.png,13,13
15723,15723,cichlid_s_001878.png,1,1
15724,15724,rosebush_s_000398.png,70,92
15725,15725,bus_s_000588.png,13,83
15726,15726,trout_s_002648.png,91,91
15727,15727,mako_shark_s_001619.png,73,73
15728,15728,cup_s_000239.png,28,10
15729,15729,breakfast_table_s_000449.png,84,84
15730,15730,computer_keyboard_s_001462.png,39,39
15731,15731,red_osier_s_000829.png,96,52
15732,15732,cows_s_001828.png,19,34
15733,15733,velocipede_s_000358.png,8,8
15734,15734,seal_s_001996.png,72,73
15735,15735,bos_taurus_s_000759.png,19,19
15736,15736,nematode_s_001203.png,99,99
15737,15737,adam_s_000712.png,46,46
15738,15738,breakfast_table_s_001025.png,84,84
15739,15739,river_otter_s_000666.png,55,55
15740,15740,ankylosaur_s_000279.png,29,15
15741,15741,bowl_s_000028.png,10,10
15742,15742,hognose_snake_s_001012.png,78,78
15743,15743,lion_s_002423.png,43,43
15744,15744,plate_iron_s_001477.png,61,61
15745,15745,bulldozer_s_001700.png,89,25
15746,15746,house_mouse_s_001555.png,50,34
15747,15747,woods_s_000628.png,33,33
15748,15748,beetle_s_002176.png,7,7
15749,15749,grey_wolf_s_000264.png,97,97
15750,15750,whale_s_000002.png,95,95
15751,15751,orchid_s_001401.png,54,54
15752,15752,stone_crab_s_000818.png,26,45
15753,15753,apple_s_000844.png,0,10
15754,15754,sofa_s_000931.png,25,51
15755,15755,bottle_s_000517.png,9,9
15756,15756,safety_bicycle_s_000568.png,8,8
15757,15757,girl_s_001325.png,35,98
15758,15758,red_delicious_s_001304.png,0,0
15759,15759,fishbowl_s_000646.png,10,16
15760,15760,bigarade_s_000063.png,53,53
15761,15761,alarm_clock_s_000729.png,22,22
15762,15762,oak_tree_s_000149.png,52,52
15763,15763,syrian_hamster_s_001088.png,36,36
15764,15764,ladybug_s_000586.png,7,83
15765,15765,edmontonia_s_000010.png,29,29
15766,15766,castor_fiber_s_000942.png,4,55
15767,15767,timber_wolf_s_000007.png,97,34
15768,15768,mouse_s_000257.png,50,50
15769,15769,male_child_s_000978.png,11,11
15770,15770,armchair_s_001558.png,20,20
15771,15771,elephant_s_002576.png,31,31
15772,15772,ring_road_s_000219.png,68,37
15773,15773,seville_orange_s_000002.png,53,53
15774,15774,date_palm_s_000346.png,56,59
15775,15775,oriental_cockroach_s_000181.png,24,7
15776,15776,delphinus_delphis_s_000861.png,30,30
15777,15777,golden_delicious_s_000672.png,0,0
15778,15778,cichlid_s_001740.png,1,1
15779,15779,trolleybus_s_000403.png,13,58
15780,15780,orchid_s_000041.png,54,49
15781,15781,table_s_002610.png,84,84
15782,15782,power_mower_s_000542.png,41,9
15783,15783,water_shrew_s_000184.png,74,27
15784,15784,eve_s_000149.png,98,24
15785,15785,bus_s_001737.png,13,13
15786,15786,flask_s_000129.png,9,9
15787,15787,balaena_mysticetus_s_000421.png,95,14
15788,15788,kangaroo_s_001208.png,38,2
15789,15789,lapin_s_001217.png,65,32
15790,15790,lobster_s_000908.png,45,28
15791,15791,panthera_leo_s_001480.png,43,43
15792,15792,otter_s_000759.png,55,42
15793,15793,timber_wolf_s_001420.png,97,97
15794,15794,indian_elephant_s_001114.png,31,3
15795,15795,bus_s_000021.png,13,13
15796,15796,porcupine_s_000685.png,63,74
15797,15797,wardrobe_s_002257.png,94,94
15798,15798,pine_tree_s_000798.png,59,59
15799,15799,seal_s_000670.png,72,72
15800,15800,soda_can_s_001147.png,16,16
15801,15801,orchid_s_000698.png,54,54
15802,15802,chalice_s_002280.png,28,28
15803,15803,elephas_maximus_s_000227.png,31,31
15804,15804,clock_s_002204.png,22,22
15805,15805,boardinghouse_s_001591.png,37,37
15806,15806,boy_s_000206.png,11,98
15807,15807,mus_musculus_s_001119.png,50,50
15808,15808,sunflower_s_000254.png,82,82
15809,15809,pickup_s_001109.png,58,13
15810,15810,pinon_s_000226.png,59,59
15811,15811,staurikosaurus_s_000160.png,29,29
15812,15812,castor_fiber_s_000052.png,4,37
15813,15813,tangerine_s_000054.png,53,53
15814,15814,gecko_s_000680.png,44,44
15815,15815,oriental_cockroach_s_000062.png,24,24
15816,15816,seal_s_000066.png,72,84
15817,15817,lobster_s_000421.png,45,45
15818,15818,racoon_s_000125.png,66,66
15819,15819,elephant_s_002811.png,31,31
15820,15820,fox_s_001327.png,34,34
15821,15821,cockroach_s_002599.png,24,24
15822,15822,computer_keyboard_s_001744.png,39,39
15823,15823,cloud_s_000561.png,23,23
15824,15824,hedgehog_s_001146.png,63,63
15825,15825,motor_mower_s_000164.png,41,41
15826,15826,adriatic_s_002211.png,71,60
15827,15827,butterfly_s_002557.png,14,14
15828,15828,porcupine_s_000292.png,63,63
15829,15829,common_shrew_s_000172.png,74,74
15830,15830,motorcycle_s_000312.png,48,48
15831,15831,male_child_s_001026.png,11,35
15832,15832,trout_s_002654.png,91,91
15833,15833,cankerworm_s_000560.png,18,44
15834,15834,telephone_set_s_001559.png,86,86
15835,15835,woman_s_000039.png,98,55
15836,15836,rainbow_trout_s_001464.png,91,32
15837,15837,chimp_s_000275.png,21,21
15838,15838,navel_orange_s_000321.png,53,57
15839,15839,stegosaurus_s_000022.png,29,29
15840,15840,turtle_s_000648.png,93,4
15841,15841,butterfly_s_003180.png,14,41
15842,15842,rabbit_s_000495.png,65,36
15843,15843,golden_delicious_s_000747.png,0,83
15844,15844,sea_turtle_s_001597.png,93,93
15845,15845,acer_saccharinum_s_000098.png,47,96
15846,15846,butterfly_s_003025.png,14,78
15847,15847,cattle_s_000758.png,19,8
15848,15848,navel_orange_s_000412.png,53,53
15849,15849,osier_s_001617.png,96,96
15850,15850,right_whale_s_000164.png,95,95
15851,15851,motorcycle_s_001686.png,48,48
15852,15852,tiger_beetle_s_000185.png,7,7
15853,15853,goblet_s_001174.png,28,28
15854,15854,bowl_s_001297.png,10,0
15855,15855,cattle_s_002110.png,19,3
15856,15856,american_lobster_s_000299.png,45,86
15857,15857,tulip_s_000741.png,92,54
15858,15858,phone_s_002578.png,86,86
15859,15859,cichlid_s_000007.png,1,62
15860,15860,hedgehog_s_000409.png,63,4
15861,15861,skyscraper_s_002048.png,76,76
15862,15862,seal_s_000395.png,72,67
15863,15863,raccoon_s_000456.png,66,64
15864,15864,access_road_s_000798.png,68,68
15865,15865,altar_boy_s_000431.png,11,46
15866,15866,telephone_s_001008.png,86,84
15867,15867,cycle_s_001472.png,8,8
15868,15868,rosebush_s_001996.png,70,70
15869,15869,orchid_s_001500.png,54,54
15870,15870,mushroom_s_000646.png,51,51
15871,15871,manual-shrew018.png,74,77
15872,15872,shumard_oak_s_000024.png,52,52
15873,15873,skyscraper_s_000024.png,76,76
15874,15874,chimpanzee_s_002053.png,21,21
15875,15875,silver_maple_s_000010.png,47,47
15876,15876,camel_s_000036.png,15,15
15877,15877,chimp_s_001383.png,21,3
15878,15878,palace_s_000078.png,17,17
15879,15879,dungeness_crab_s_000908.png,26,26
15880,15880,mower_s_001639.png,41,41
15881,15881,forest_s_001457.png,33,33
15882,15882,tv_s_000171.png,87,87
15883,15883,young_lady_s_000821.png,35,32
15884,15884,leopard_s_000949.png,42,42
15885,15885,black_woman_s_000718.png,98,35
15886,15886,shark_s_000490.png,73,73
15887,15887,lady_tulip_s_000008.png,92,92
15888,15888,minibike_s_000064.png,48,58
15889,15889,marine_turtle_s_000605.png,93,93
15890,15890,dromedary_s_001012.png,15,19
15891,15891,cattle_s_002259.png,19,19
15892,15892,possum_s_001115.png,64,64
15893,15893,arabian_camel_s_000161.png,15,15
15894,15894,valencia_orange_s_001187.png,53,51
15895,15895,bus_s_002258.png,13,13
15896,15896,trout_s_000487.png,91,91
15897,15897,clavier_s_000977.png,39,39
15898,15898,macropus_giganteus_s_000389.png,38,38
15899,15899,sunflower_s_002479.png,82,82
15900,15900,gecko_s_001693.png,44,18
15901,15901,bulldozer_s_001598.png,89,89
15902,15902,bear_cub_s_000863.png,3,3
15903,15903,clavier_s_000920.png,39,39
15904,15904,armchair_s_002134.png,20,20
15905,15905,castle_s_001383.png,17,17
15906,15906,butterfly_s_001546.png,14,14
15907,15907,syrian_hamster_s_001100.png,36,36
15908,15908,serengeti_s_001964.png,60,60
15909,15909,panthera_tigris_s_000305.png,88,88
15910,15910,willow_tree_s_002130.png,96,96
15911,15911,cockroach_s_000112.png,24,24
15912,15912,lobster_s_001976.png,45,18
15913,15913,railroad_train_s_001790.png,90,90
15914,15914,orchid_s_001827.png,54,54
15915,15915,snail_s_000023.png,77,77
15916,15916,plaice_s_000901.png,32,32
15917,15917,balmoral_castle_s_000181.png,17,17
15918,15918,cattle_s_001339.png,19,19
15919,15919,kangaroo_s_001334.png,38,38
15920,15920,pear_s_001210.png,57,57
15921,15921,pickup_truck_s_000097.png,58,58
15922,15922,rose_s_000452.png,70,92
15923,15923,cichlid_s_001953.png,1,1
15924,15924,lutra_canadensis_s_000286.png,55,22
15925,15925,shark_s_001594.png,73,73
15926,15926,nematode_s_000290.png,99,78
15927,15927,closet_s_000035.png,94,86
15928,15928,trolleybus_s_000238.png,13,13
15929,15929,rosebush_s_001994.png,70,70
15930,15930,armoire_s_000016.png,94,94
15931,15931,golden_willow_s_000127.png,96,25
15932,15932,rose_s_001781.png,70,32
15933,15933,streetcar_s_001973.png,81,13
15934,15934,footbridge_s_000759.png,12,90
15935,15935,butterfly_orchid_s_000095.png,54,54
15936,15936,clavier_s_000378.png,39,39
15937,15937,bear_cub_s_002181.png,3,21
15938,15938,female_child_s_001192.png,35,11
15939,15939,sunflower_s_000560.png,82,82
15940,15940,cichlid_fish_s_001233.png,1,1
15941,15941,cattle_s_000665.png,19,19
15942,15942,tank_s_000123.png,85,85
15943,15943,trout_s_000505.png,91,27
15944,15944,worm_snake_s_001018.png,78,78
